번호,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,좌표정보(x),좌표정보(y)
4466,467806.0,경기도 이천시 창전동 445-21번지,경기도 이천시 이섭대천로 1290-7 (창전동),17357.0,옥수탕,239710.683350335,420445.055803857
4467,469102.0,경기도 여주시 홍문동 418-3번지,경기도 여주시 세종로 119,12633.0,힐사이드목욕탕,256232.088049759,420779.101538896
4468,467150.0,경기도 이천시 장록동 297-8,경기도 이천시 진상미로 2321 (장록동),17399.0,와석한증막,240532.222669734,416849.90214238
4469,469102.0,경기도 여주시 홍문동 120-9번지,경기도 여주시 청심로166번길 12,12621.0,여주목욕탕,256478.668182427,421820.251059833
4470,469884.0,경기도 여주시 가남읍 태평리 163-4번지,경기도 여주시 가남읍 태평로 37,12662.0,태평목욕탕,248293.271037592,411440.211737745
4471,469110.0,경기도 여주시 가업동 122,경기도 여주시 웅골로 257,12645.0,남한강 황토불 한증막,255023.977569443,418977.26032317
4472,469872.0,경기도 여주시 점동면 청안리 39-2번지,경기도 여주시 점동면 장여로 1049-28,12667.0,여주참나무숯가마목욕탕,258626.210599728,410693.354644344
4473,469852.0,경기도 여주시 북내면 상교리 370-5번지,경기도 여주시 북내면 상교3길 56-37,12612.0,숲속건강나라,258197.879257939,433493.525743415
4474,469863.0,경기도 여주시 강천면 부평리 411-6~8,경기도 여주시 강천면 강문로 864,12616.0,여주온천삿갓봉,264635.345042,419355.995808
4475,469862.0,경기도 여주시 강천면 이호리 65-7,"경기도 여주시 강천면 걸촌동길 38, 1층",12616.0,(주)자연촌여주참숯마을,261981.297525955,421004.605500591
4476,469121.0,경기도 여주시 오학동 297-12,"경기도 여주시 여양로 299, 지하1층 (오학동)",12639.0,수정사우나,257062.478495179,423123.92772508
4477,469118.0,경기도 여주시 연양동 414번지 외10필지,경기도 여주시 강변유원지길 45 (연양동),12634.0,썬밸리호텔 사우나,258476.005943628,421419.876906884
4478,469103.0,경기도 여주시 창동 159-3 1,경기도 여주시 세종로58번길 7,12627.0,창안목욕탕,256213.101132071,421380.769393121
4479,482812.0,"경기도 양주시 장흥면 일영리 402 A동 1,2층","경기도 양주시 장흥면 호국로73번길 227-30, A동 1,2층",11520.0,한국전통첨성대불한증막,193841.169853918,469474.439524639
4480,482812.0,경기도 양주시 장흥면 일영리 2-9,경기도 양주시 장흥면 권율로 156-102,11520.0,황토참숯가마,195688.461806568,469518.815342144
4481,482832.0,경기도 양주시 백석읍 기산리 118-3 다동,"경기도 양주시 백석읍 권율로847번길 7-11, 다동",11518.0,토담 참숯가마,196450.969029078,474570.881470034
4482,482862.0,경기도 양주시 은현면 하패리 1077-4번지,경기도 양주시 은현면 은남로 177,11426.0,에코스포츠센터,200878.947505587,488008.343928707
4483,482030.0,"경기도 양주시 광사동 652-1 오션타워 주건축물 제1동 5층,6층 전체","경기도 양주시 부흥로 1938 (광사동, 오션타워 주건축물 제1동 5층,6층 전체)",11492.0,오션스파24시,206811.891880144,476932.875165896
4484,482060.0,경기도 양주시 덕정동 208-6 두리테크덕정타운 701호,"경기도 양주시 회정로 134 (덕정동,두리테크덕정타운 701호)",11456.0,두리쉼터,205952.007935825,481622.817109258
4485,482841.0,경기도 양주시 광적면 가납리 652-5,경기도 양주시 광적면 부흥로842번길 10-10,11417.0,광적사우나,198699.858835094,479353.352036848
4486,476873.0,경기도 양평군 지평면 월산리 576-3번지 외 2필지,"경기도 양평군 지평면 월산저수지길 21, 1-2층",12541.0,주)미리내힐빙클럽(목욕업2),257355.461930486,442298.012671823
4487,482100.0,경기도 양주시 산북동 319,경기도 양주시 평화로1261번길 84-11 (산북동),11497.0,샘내한증막,203500.577123587,478035.790132517
4488,480090.0,"경기도 의정부시 민락동 808-3번지 (주)트윈디엔씨 5층~7층(501호,601호일부,701호)","경기도 의정부시 오목로225번길 141, 5~7층 501,601호일부,701호 (민락동, 트윈디앤씨)",11813.0,제이힐링 스포렉스 사우나,208342.503089715,471448.128699459
4489,480844.0,경기도 의정부시 의정부동 232-7번지,경기도 의정부시 태평로 196 (의정부동),11687.0,동호사우나,204106.578299323,471830.215326003
4490,480848.0,경기도 의정부시 의정부동 486-4번지,경기도 의정부시 둔야로33번길 9 (의정부동),11673.0,덕암사우나,203375.359918311,470705.969510801
4491,480856.0,경기도 의정부시 호원동 450-2,경기도 의정부시 평화로244번길 25 (호원동),11710.0,세심청사우나,204222.221676084,467921.590891865
4492,480090.0,경기도 의정부시 민락동 805번지 월드II타워,"경기도 의정부시 천보로 68, 701, 801, 901호 (민락동, 월드II타워)",11813.0,천보산 24시 사우나,208228.520689409,471445.862093797
4493,480840.0,경기도 의정부시 의정부동 12 부광빌딩,"경기도 의정부시 호국로1351번길 14, 부광빌딩 4층 (의정부동)",11749.0,부광스포렉스 사우나M,204664.69723956,471485.821753993
4494,480856.0,경기도 의정부시 호원동 450번지,경기도 의정부시 평화로 252 (호원동),,도봉산불가마사우나,204151.131006174,467979.354480725
4495,480867.0,경기도 의정부시 호원동 343,"경기도 의정부시 백석로68번길 27, 지하1층 (호원동)",11632.0,궁 사우나,203969.308136194,469568.369772069
4496,480030.0,경기도 의정부시 장암동 97-22번지,경기도 의정부시 동일로192번길 50 (장암동),11724.0,수락산 편백원,205181.476616268,467215.888776985
4497,480830.0,경기도 의정부시 신곡동 313-9,경기도 의정부시 동일로454번길 33 (신곡동),11738.0,렉스 세정,205352.738338358,469582.412247974
4498,480813.0,경기도 의정부시 가능동 617-15번지,경기도 의정부시 신촌로29번길 8-18 (가능동),11676.0,조양목욕탕,203294.714989025,472014.791454023
4499,480805.0,경기도 의정부시 의정부동 220-81,경기도 의정부시 호국로1297번길 6 (의정부동),11689.0,용궁탕,204190.833098631,471274.459030058
4500,480817.0,경기도 의정부시 가능동 711-11번지,경기도 의정부시 흥선로24번길 14 (가능동),11659.0,매일목욕탕,202603.249115643,471477.752330374
4501,480814.0,경기도 의정부시 가능동 644-8,경기도 의정부시 가능로119번길 17 (가능동),11678.0,가능24시 사우나,203793.328137234,471687.093971557
4502,480070.0,경기도 의정부시 신곡동 686,경기도 의정부시 장금로 50 (신곡동),11746.0,유원사우나,205267.55061908,471038.890188745
4503,480850.0,경기도 의정부시 의정부동 610-6,경기도 의정부시 범골로 83 (의정부동),11626.0,인우불한증막,203276.381296071,469971.683245164
4504,482812.0,"경기도 양주시 장흥면 부곡리 56번지 부곡리농원 목욕장동 A동, B동","경기도 양주시 장흥면 가마골로 188-53 (부곡리농원 목욕장동 A동, B동)",11521.0,참숯가마골랜드,198303.86063568,470402.179278684
4505,482862.0,경기도 양주시 은현면 봉암리 417-35번지,경기도 양주시 은현면 은현로 514,11425.0,봉암탕,200424.523696649,489433.058429201
4506,480867.0,경기도 의정부시 호원동 360-3,경기도 의정부시 범골로30번길 23 (호원동),11629.0,범골헬스사우나,203447.731923535,469665.45551762
4507,480826.0,경기도 의정부시 녹양동 154-6번지,경기도 의정부시 비우로 56 (녹양동),11614.0,인창사우나,202822.102163385,472818.994671535
4508,480864.0,경기도 의정부시 신곡동 760-4,경기도 의정부시 장곡로596번길 19 (신곡동),11775.0,편백효소찜질 본점,206059.494078166,471843.91202834
4509,480867.0,경기도 의정부시 호원동 425 지하1층,"경기도 의정부시 평화로 374, 지하1층 (호원동)",,산들애사우나,204212.113189262,469206.210683802
4510,459825.0,경기도 평택시 이충동 518-3번지,경기도 평택시 송탄로 65 (이충동),17784.0,조은찜질사우나,204858.94757931,394359.599434988
4511,450827.0,경기도 평택시 평택동 194-3번지,"경기도 평택시 평택로 23, 5층,6층 (평택동)",17917.0,미라클사우나,207791.638541567,387559.389577978
4512,450810.0,"경기도 평택시 비전동 830-2 (7,8층)","경기도 평택시 경기대로 271 (비전동,(7,8층))",17885.0,하늘공원불한증막사우나,209964.342611658,388157.59866905
4513,459120.0,"경기도 평택시 신장동 267-148번지 외1필지(1,2층)","경기도 평택시 복창로57번길 28-5, 1,2층 (신장동)",17767.0,석문사우나,204340.797722271,396899.76306188
4514,451822.0,"경기도 평택시 포승읍 도곡리 1126-3번지 (5,6층)","경기도 평택시 포승읍 평택항로268번길 69 (5,6)층",17955.0,전통불한증막스파렉스사우나,186108.149556364,387063.038023316
4515,482812.0,경기도 양주시 장흥면 석현리 343-1,경기도 양주시 장흥면 권율로 400,11519.0,장흥참숯가마,196392.985187818,471366.511969349
4516,480826.0,경기도 의정부시 녹양동 328,경기도 의정부시 비우로 110 (녹양동),11613.0,화인사우나,203383.389232658,472859.081413405
4517,451884.0,경기도 평택시 안중읍 안중리 279-14번지,경기도 평택시 안중읍 안중로 118-4,17936.0,안중탕,193636.390004475,387435.083503565
4518,451821.0,"경기도 평택시 포승읍 내기리 1-7 ,9","경기도 평택시 포승읍 서동대로 1124 (,9)",17965.0,우일목욕탕,189236.930460501,386570.858904162
4519,451885.0,경기도 평택시 안중읍 현화리 658-2번지,경기도 평택시 안중읍 서동대로 1455,17815.0,퍼시픽,192160.992533052,387766.702726023
4520,459090.0,경기도 평택시 도일동 281-3,경기도 평택시 도일로 165 (도일동),17723.0,베스트탑사우나,209899.196499679,394764.852414152
4521,459821.0,경기도 평택시 신장동 206-5번지,경기도 평택시 탄현로 315-9 (신장동),17753.0,중앙목욕탕,204793.057574802,397638.73327774
4522,450805.0,경기도 평택시 비전동 605-23번지,경기도 평택시 은성로6번길 4 (비전동),17889.0,석수사우나,208184.679055743,388396.526635274
4523,480844.0,경기도 의정부시 의정부동 232-8,경기도 의정부시 태평로 198 (의정부동),11687.0,삼진탕,204093.988682367,471841.125348799
4524,480830.0,경기도 의정부시 신곡동 334-2,경기도 의정부시 동일로 460 (신곡동),11738.0,수락원사우나,205191.381139576,469682.597956867
4525,459825.0,경기도 평택시 이충동 495-6번지,경기도 평택시 서정역로 12 (이충동),17783.0,장수탕,204884.895654469,394805.655132478
4526,451884.0,"경기도 평택시 안중읍 안중리 292-70번지 3층,4층,5층,6층","경기도 평택시 안중읍 서동대로 1640-11 (3층,4층,5층,6층)",17933.0,안중솔라스파,193811.320673451,387545.681082734
4527,430835.0,경기도 안양시 만안구 안양동 707-17,경기도 안양시 만안구 장내로 94 (안양동),13998.0,천옥대중사우나,192752.944612591,432585.650049432
4528,431835.0,경기도 안양시 동안구 호계동 873 덕유파크 지하1층,"경기도 안양시 동안구 경수대로 428 (호계동,덕유파크 지하1층)",14126.0,덕유불한증막사우나,196609.75025329,428912.306681884
4529,430843.0,경기도 안양시 만안구 안양동 1092-1번지,경기도 안양시 만안구 창박로 37 (안양동),14025.0,창박골 한증원,191367.923759539,431354.97998582
4530,430832.0,"경기도 안양시 만안구 안양동 627-287번지 6,7층","경기도 안양시 만안구 안양로 275 (안양동,6,7층)",13997.0,아울렛24시불한증막사우나,193082.534905312,432743.351548433
4531,431768.0,경기도 안양시 동안구 관양동 1488-39번지 창덕에버빌 2층,"경기도 안양시 동안구 관악대로 488, 2층 (관양동, 창덕에버빌)",13951.0,오성대중사우나,197769.870672596,433321.894200761
4532,451803.0,"경기도 평택시 팽성읍 송화리 780-4번지 한미빌딩(3층,4층)","경기도 평택시 팽성읍 부용로 23 (한미빌딩(3층,4층))",17989.0,한미사우나,205135.498106875,384609.707634973
4533,459110.0,경기도 평택시 지산동 1094번지 건영상가 지하,"경기도 평택시 지산2로 50 (지산동,건영상가 지하)",17763.0,봉이랜드사우나,205613.617380329,397179.990364995
4534,451803.0,경기도 평택시 팽성읍 남산리 104-10,경기도 평택시 팽성읍 부용로56번길 21,17990.0,팽성옥사우나,205547.102195679,384671.896257786
4535,459813.0,경기도 평택시 서정동 788번지 현대종합상가 2층,"경기도 평택시 서정북로 68 (서정동,현대종합상가 2층)",17772.0,천지보석사우나,205017.354498952,396503.417697605
4536,480834.0,경기도 의정부시 신곡동 719-4번지,경기도 의정부시 신곡로 47 (신곡동),11729.0,백두산 불가마사우나,204892.052629323,469843.704915625
4537,480848.0,경기도 의정부시 의정부동 494번지 외 6필지 센트럴타워 지하 B101호,"경기도 의정부시 시민로 80, 지하 1층 B101호 (의정부동, 센트럴타워)",11651.0,24시신세계불가마사우나,203772.831832169,470619.109108938
4538,480823.0,경기도 의정부시 금오동 374-1 아남주상복합아파트상가 지하1층,경기도 의정부시 호국로 1385 (금오동),11750.0,아남24시사우나,204899.254242188,471654.932953844
4539,480838.0,경기도 의정부시 용현동 235-8,경기도 의정부시 오목로15번길 2 (용현동),11791.0,용현 사우나,207395.449345705,470042.246495316
4540,480864.0,경기도 의정부시 신곡동 763-1,경기도 의정부시 장곡로 620 (신곡동),11775.0,금오아쿠아월드사우나,206245.566177716,471987.066442994
4541,480865.0,경기도 의정부시 금오동 470-2번지 로얄플라자빌딩 501호,"경기도 의정부시 청사로47번길 18, 로얄플라자빌딩 5층 501호 (금오동)",11757.0,동경사우나,205965.397341531,472223.880574157
4542,431833.0,경기도 안양시 동안구 호계동 711-1 6층,"경기도 안양시 동안구 엘에스로 45 (호계동,6층)",14121.0,대영사우나,195923.349763836,429483.736120569
4543,480813.0,경기도 의정부시 가능동 619,경기도 의정부시 신촌로29번길 24 (가능동),11676.0,가능대중목욕탕,203276.111841293,472107.299071153
