구,행정동,경도,위도,이름,구분
대덕구,법1동,127.42717,36.367718,대전중리초등학교,금연구역
대덕구,법2동,127.43011,36.37265,대전푸른유치원,금연구역
대덕구,법2동,127.430244,36.369034,폴스유치원,금연구역
대덕구,법2동,127.43393,36.369335,피노키오유치원,금연구역
대덕구,법2동,127.43207,36.36958,대전법동초등학교,금연구역
대덕구,법2동,127.43379,36.36552,대전양지초등학교,금연구역
대덕구,법2동,127.433525,36.366528,대전법동중학교,금연구역
대덕구,비래동,127.45084,36.36158,대전비래초등학교병설유치원,금연구역
대덕구,비래동,127.45205,36.359806,푸른유치원,금연구역
대덕구,비래동,127.45608,36.35476,혜원유치원,금연구역
대덕구,비래동,127.452896,36.363533,대전비래초등학교,금연구역
대덕구,석봉동,127.42243,36.451717,대전새여울초등학교,금연구역
대덕구,석봉동,127.4225,36.448986,신탄진초등학교,금연구역
대덕구,석봉동,127.42348,36.44731,신탄진중학교,금연구역
대덕구,석봉동,127.42348,36.44731,대전이문고등학교,금연구역
대덕구,송촌동,127.444405,36.364803,대전송촌초등학교병설유치원,금연구역
대덕구,송촌동,127.44337,36.367794,참사랑유치원,금연구역
대덕구,송촌동,127.440414,36.36118,대전대양초등학교,금연구역
대덕구,송촌동,127.43733,36.36927,대전매봉초등학교,금연구역
대덕구,송촌동,127.444405,36.364803,대전송촌초등학교,금연구역
대덕구,송촌동,127.43615,36.369274,대전매봉중학교,금연구역
대덕구,송촌동,127.443436,36.36406,대전송촌중학교,금연구역
대덕구,송촌동,127.44593,36.363464,대전송촌고등학교,금연구역
대덕구,신탄진동,127.433624,36.44942,사랑유치원,금연구역
대덕구,신탄진동,127.43603,36.454224,신탄진용정초등학교병설유치원,금연구역
대덕구,신탄진동,127.434425,36.447002,대전석봉초등학교,금연구역
대덕구,신탄진동,127.43603,36.454224,신탄진용정초등학교,금연구역
대덕구,신탄진동,127.43788,36.44891,대전대청중학교,금연구역
대덕구,신탄진동,127.43595,36.449707,신탄진고등학교,금연구역
대덕구,오정동,127.41223,36.35511,꾸러기유치원,금연구역
대덕구,오정동,127.42108,36.350346,대전동산초등학교병설유치원,금연구역
대덕구,오정동,127.41191,36.35736,대전화정초등학교병설유치원,금연구역
대덕구,오정동,127.41285,36.34772,대전동도초등학교,금연구역
대덕구,오정동,127.42108,36.350346,대전동산초등학교,금연구역
대덕구,오정동,127.41191,36.35736,대전화정초등학교,금연구역
대덕구,오정동,127.423065,36.34983,대전경덕중학교,금연구역
대덕구,오정동,127.41443,36.36178,대전대화중학교,금연구역
대덕구,오정동,127.40809,36.35152,오정중학교,금연구역
대덕구,오정동,127.423065,36.34983,대전생활과학고등학교,금연구역
대덕구,중리동,127.42751,36.360016,메이킨더유치원,금연구역
대덕구,중리동,127.428024,36.365814,대전중원초등학교,금연구역
대덕구,중리동,127.42522,36.35659,대전용전중학교,금연구역
대덕구,중리동,127.42709,36.366627,중리중학교,금연구역
대덕구,중리동,127.423645,36.35629,동대전고등학교,금연구역
대덕구,회덕동,127.42446,36.401558,예랑유치원,금연구역
대덕구,회덕동,127.422295,36.397205,와동초등학교병설유치원,금연구역
대덕구,회덕동,127.43572,36.4152,장동초등학교병설유치원,금연구역
대덕구,회덕동,127.425964,36.376102,장미유치원,금연구역
대덕구,회덕동,127.42202,36.374374,회덕초등학교병설유치원,금연구역
대덕구,회덕동,127.422295,36.397205,와동초등학교,금연구역
대덕구,회덕동,127.43572,36.4152,장동초등학교,금연구역
대덕구,회덕동,127.42202,36.374374,회덕초등학교,금연구역
대덕구,회덕동,127.425804,36.40116,회덕중학교,금연구역
동구,가양1동,127.44157,36.34236,대전가양초등학교,금연구역
동구,가양1동,127.44056,36.337727,대전대성여자중학교,금연구역
동구,가양1동,127.44056,36.337727,대전대성여자고등학교,금연구역
동구,가양2동,127.44794,36.345566,대전흥룡초등학교,금연구역
동구,가양2동,127.449356,36.352192,동대전초등학교,금연구역
동구,가양2동,127.448654,36.350857,대전가양중학교,금연구역
동구,가양2동,127.45592,36.345177,동대전중학교,금연구역
동구,가양2동,127.45425,36.35299,명석고등학교,금연구역
동구,대동,127.447296,36.32549,대전대동초등학교,금연구역
동구,대동,127.44882,36.33017,한밭여자중학교,금연구역
동구,대동,127.44627,36.33,대전여자고등학교,금연구역
동구,대청동,127.47428,36.374344,동명초등학교,금연구역
동구,대청동,127.49379,36.341846,세천초등학교,금연구역
동구,대청동,127.474365,36.33286,대전동신과학고등학교,금연구역
동구,산내동,127.456825,36.30255,대전은어송초등학교,금연구역
동구,산내동,127.47006,36.279797,산내초등학교,금연구역
동구,산내동,127.448746,36.22919,산흥초등학교,금연구역
동구,산내동,127.46098,36.300423,대전은어송중학교,금연구역
동구,삼성동,127.42253,36.341106,대전동서초등학교,금연구역
동구,삼성동,127.42897,36.337223,대전삼성초등학교,금연구역
동구,삼성동,127.4203,36.34214,대전현암초등학교,금연구역
동구,삼성동,127.424126,36.336975,보문중학교,금연구역
동구,삼성동,127.42663,36.334908,한밭중학교,금연구역
동구,삼성동,127.43447,36.337624,계룡디지텍고등학교,금연구역
동구,삼성동,127.424126,36.336975,보문고등학교,금연구역
동구,성남동,127.42937,36.343945,대전성남초등학교,금연구역
동구,신인동,127.44351,36.325684,충남중학교,금연구역
동구,용운동,127.45587,36.329712,대전대룡초등학교,금연구역
동구,용운동,127.463745,36.3263,대전용운초등학교,금연구역
동구,용운동,127.46498,36.32556,대전용운중학교,금연구역
동구,용전동,127.43033,36.356228,대전용전초등학교,금연구역
동구,자양동,127.44955,36.33735,대전동광초등학교,금연구역
동구,자양동,127.44341,36.3339,대전자양초등학교,금연구역
동구,자양동,127.44285,36.33563,우송중학교,금연구역
동구,자양동,127.45483,36.344612,동아마이스터고등학교,금연구역
동구,자양동,127.44285,36.33563,우송고등학교,금연구역
동구,판암1동,127.46118,36.3156,대전판암초등학교,금연구역
동구,판암2동,127.45703,36.323654,대전대암초등학교,금연구역
동구,판암2동,127.459366,36.320244,동신중학교,금연구역
동구,효동,127.45857,36.310814,대전가오초등학교,금연구역
동구,효동,127.44552,36.31622,대전천동초등학교,금연구역
동구,효동,127.457146,36.308674,대전가오중학교,금연구역
동구,효동,127.454475,36.31066,대전가오고등학교,금연구역
서구,가수원동,127.35091,36.29848,비젤유치원,금연구역
서구,가수원동,127.352196,36.30233,은아유치원,금연구역
서구,가수원동,127.353004,36.302395,가수원초등학교병설유치원,금연구역
서구,가수원동,127.35456,36.298473,가수원중학교,금연구역
서구,가수원동,127.353004,36.302395,가수원초등학교,금연구역
서구,가장동,127.38469,36.333965,래미안유치원,금연구역
서구,가장동,127.38787,36.33064,대전가장초등학교병설유치원,금연구역
서구,가장동,127.38787,36.33064,대전가장초등학교,금연구역
서구,갈마1동,127.36897,36.355934,대전갈마유치원,금연구역
서구,갈마1동,127.37101,36.35648,아이비유치원,금연구역
서구,갈마1동,127.36578,36.34753,일곱색깔유치원,금연구역
서구,갈마1동,127.36957,36.343136,맑은해유치원,금연구역
서구,갈마1동,127.365265,36.34528,대전봉산초등학교병설유치원,금연구역
서구,갈마1동,127.36484,36.348488,갈마중학교,금연구역
서구,갈마1동,127.37198,36.353493,대전둔산중학교,금연구역
서구,갈마1동,127.36897,36.355934,대전갈마초등학교,금연구역
서구,갈마1동,127.365265,36.34528,대전봉산초등학교,금연구역
서구,갈마1동,127.37328,36.352974,대전둔산여자고등학교,금연구역
서구,갈마1동,127.364395,36.346497,한밭고등학교,금연구역
서구,갈마2동,127.37693,36.34507,경성유치원,금연구역
서구,갈마2동,127.37142,36.350674,아이미래유치원,금연구역
서구,갈마2동,127.37636,36.34264,대전둔원중학교,금연구역
서구,갈마2동,127.37498,36.34309,대전둔원초등학교,금연구역
서구,갈마2동,127.373314,36.34283,대전둔원고등학교,금연구역
서구,관저1동,127.3373,36.309963,나은유치원,금연구역
서구,관저1동,127.34264,36.30778,건양대학교부속유치원,금연구역
서구,관저1동,127.338646,36.304977,대자연유치원,금연구역
서구,관저1동,127.33962,36.306564,대전관저초등학교병설유치원,금연구역
서구,관저1동,127.337135,36.31154,대전원앙초등학교병설유치원,금연구역
서구,관저1동,127.33938,36.305573,대전관저중학교,금연구역
서구,관저1동,127.33962,36.306564,대전관저초등학교,금연구역
서구,관저1동,127.337135,36.31154,대전원앙초등학교,금연구역
서구,관저1동,127.33776,36.310806,대전관저고등학교,금연구역
서구,관저2동,127.33868,36.29927,느리울유치원,금연구역
서구,관저2동,127.3297,36.29867,아이누리유치원,금연구역
서구,관저2동,127.34095,36.29495,대전선유초등학교병설유치원,금연구역
서구,관저2동,127.32965,36.2966,우정유치원,금연구역
서구,관저2동,127.330055,36.299732,대전구봉초등학교병설유치원,금연구역
서구,관저2동,127.32638,36.298218,대전금동초등학교병설유치원,금연구역
서구,관저2동,127.34425,36.298885,대전느리울초등학교병설유치원,금연구역
서구,관저2동,127.33404,36.297474,대전선암초등학교병설유치원,금연구역
서구,관저2동,127.33039,36.300438,대전구봉중학교,금연구역
서구,관저2동,127.33268,36.298367,대전봉우중학교,금연구역
서구,관저2동,127.33941,36.29723,대전느리울중학교,금연구역
서구,관저2동,127.34095,36.29495,대전선유초등학교,금연구역
서구,관저2동,127.330055,36.299732,대전구봉초등학교,금연구역
서구,관저2동,127.32638,36.298218,대전금동초등학교,금연구역
서구,관저2동,127.33404,36.297474,대전선암초등학교,금연구역
서구,관저2동,127.34425,36.298885,대전느리울초등학교,금연구역
서구,관저2동,127.331,36.295574,대전구봉고등학교,금연구역
서구,관저2동,127.34627,36.30034,동방고등학교,금연구역
서구,관저2동,127.32364,36.293327,서일고등학교,금연구역
서구,관저2동,127.32355,36.2943,서일여자고등학교,금연구역
서구,괴정동,127.37802,36.3396,산새소리유치원,금연구역
서구,괴정동,127.38229,36.340763,톰지유치원,금연구역
서구,괴정동,127.378845,36.340405,대전괴정중학교,금연구역
서구,괴정동,127.37456,36.336426,대전서중학교,금연구역
서구,괴정동,127.38447,36.340847,대전백운초등학교,금연구역
서구,괴정동,127.378845,36.340405,대전괴정고등학교,금연구역
서구,괴정동,127.38772,36.34015,대전예지중고등학교,금연구역
서구,기성동,127.33762,36.24877,기성초등학교병설유치원,금연구역
서구,기성동,127.341156,36.25111,기성중학교,금연구역
서구,기성동,127.33762,36.24877,기성초등학교,금연구역
서구,내동,127.36778,36.339394,롯데유치원,금연구역
서구,내동,127.377945,36.336357,피피쿠스리틀킨더유치원,금연구역
서구,내동,127.3826,36.332413,맑은아침유치원,금연구역
서구,내동,127.36955,36.335606,청아유치원,금연구역
서구,내동,127.37924,36.331146,대전내동초등학교병설유치원,금연구역
서구,내동,127.37924,36.331146,대전내동초등학교,금연구역
서구,내동,127.36926,36.33353,대전서부초등학교,금연구역
서구,내동,127.36562,36.336586,대전외국어고등학교,금연구역
서구,도마1동,127.381996,36.318913,명화유치원,금연구역
서구,도마1동,127.373604,36.32612,무지개유치원,금연구역
서구,도마1동,127.37123,36.323822,대전도마초등학교병설유치원,금연구역
서구,도마1동,127.3835,36.31733,대전버드내중학교,금연구역
서구,도마1동,127.37123,36.323822,대전도마초등학교,금연구역
서구,도마1동,127.372795,36.327187,새소리음악중·고등학교,금연구역
서구,도마2동,127.36607,36.32324,배재대부속유치원,금연구역
