index,요양기관명,종별코드명,시군구코드명,동,주소,우편번호,x좌표,y좌표
2269,헤아림한의원,한의원,대전유성구,지족동,대전광역시 유성구 노은로 170 205호206호 (지족동),34086,127.3184267,36.3748013
2270,형제당한의원,한의원,대전서구,월평동,대전광역시 서구 청사서로 14,35220,127.3768897,36.3591252
2271,형진한의원,한의원,대전서구,정림동,대전광역시 서구 정림로 76 3층 (정림동),35394,127.3648805,36.3071576
2272,혜민당한의원,한의원,대전유성구,장대동,대전광역시 유성구 유성대로 749 (장대동),34173,127.3342936,36.3598054
2273,혜민서한의원,한의원,대전유성구,원내동,대전광역시 유성구 원내로 38 원내코아 402호 (원내동),34230,127.3198053,36.2996838
2274,호랑이한의원,한의원,대전유성구,반석동,"대전광역시 유성구 반석로 28 (반석동, 쎈타프라자 2층)",34069,127.3113748,36.3915756
2275,호연재한의원,한의원,대전유성구,지족동,"대전광역시 유성구 지족로 355 2층 202호 (지족동, 월드프라자)",34071,127.3161022,36.387017
2276,호호한의원,한의원,대전유성구,봉산동,대전광역시 유성구 구즉로 89 (봉산동),34007,127.3873685,36.4364074
2277,홍산한의원,한의원,대전서구,도마동,대전광역시 서구 계백로 1420 (도마동),35400,127.3792554,36.3122676
2278,홍익한의원,한의원,대전대덕구,법동,대전광역시 대덕구 동춘당로 175 (법동),34406,127.4320191,36.36743
2279,홍익한의원,한의원,대전유성구,신성동,대전광역시 유성구 신성남로 51,34117,127.3503593,36.3867637
2280,홍인당한의원,한의원,대전유성구,봉명동,대전광역시 유성구 온천로 34 유성빌딩 4층 (봉명동),34168,127.3412492,36.3552313
2281,홍한의원,한의원,대전동구,삼성동,대전광역시 동구 우암로 53 (삼성동),34619,127.4245942,36.3361362
2282,화경한의원,한의원,대전유성구,장대동,대전광역시 유성구 유성대로 770 401호 (장대동),34171,127.3361746,36.3607622
2283,화모아한의원,한의원,대전유성구,지족동,대전광역시 유성구 은구비남로33번길 36 2층 201호 (지족동),34086,127.3195206,36.373887
2284,화목한한의원,한의원,대전유성구,봉명동,대전광역시 유성구 계룡로 48 2층 (봉명동),34177,127.3361167,36.3550699
2285,회생한의원,한의원,대전서구,월평동,대전광역시 서구 월평동로 83,35210,127.3669525,36.3622871
2286,효자한의원,한의원,대전유성구,원내동,대전광역시 유성구 진잠로42번길 117 (원내동),34230,127.3199347,36.298936
2287,후한의원,한의원,대전서구,둔산동,대전광역시 서구 둔산남로 101 (둔산동),35241,127.388809,36.3492605
2288,휴한의원,한의원,대전서구,둔산동,대전광역시 서구 둔산로123번길 15 (둔산동),35240,127.387423,36.3519934
2289,흑석한의원,한의원,대전중구,유천동,대전광역시 중구 계백로 1554-1 1층 (유천동),34976,127.3923254,36.3168488
2290,국군대전병원,병원,대전유성구,자운동,대전 유성구 자운동 97,34059,127.3497314,36.3983507
2291,대전소년원부속의원,의원,대전동구,대성동,대전 동구 대성동 295-1,34699,127.4667569,36.2882755
2292,인제정형외과의원,의원,대전서구,정림동,대전 서구 계백로 1264,35393,127.3632813,36.3069971
2293,튼튼한정형외과의원,의원,대전유성구,관평동,대전 유성구 관평2로 7-7,34018,127.3912785,36.4256281
2294,김응학치과의원,치과의원,대전유성구,관평동,대전 유성구 관들1길 63,34017,127.3890257,36.4250966
2295,시티치과의원,치과의원,대전서구,둔산동,대전광역시 서구 둔산로 76,35234,127.3822382,36.3510238
2296,일신당한의원,한의원,대전유성구,구암동,대전 유성구 월드컵대로275번길 39,34182,127.3314045,36.3504091
2297,참솔한의원,한의원,대전동구,정동,대전 동구 대전로813번길,34627,127.4320751,36.3317976
2298,한마음한의원,한의원,대전동구,판암동,대전 동구 동부로 56-8,34674,127.4568968,36.3228806
2299,행복한의원,한의원,대전동구,판암동,대전 동구 옥천로 168,34676,127.4596403,36.3169379
0,대전한국병원,종합병원,대전동구,성남동,대전광역시 동구 동서대로 1672 (성남동),34572,127.43583507554,36.3481758122459
1,누리엘병원,병원,대전동구,용전동,대전광역시 동구 동서대로 1641- (용전동),0,127.432704599188,36.3480916642919
2,밝은누리안과병원,병원,대전서구,둔산동,대전광역시 서구 둔산로 61-0 (둔산동),0,127.380763616119,36.3515724316254
3,사회복지법인 성화 대전재활병원,병원,대전유성구,봉명동,대전광역시 유성구 문화원로146번길 7-24 (봉명동),34185,127.352712265591,36.3571906572547
4,의료법인 리노의료재단 유성웰니스재활병원,병원,대전유성구,봉명동,대전광역시 유성구 온천동로 3-0 유성웰니스병원,34187,127.348165198504,36.3523976648962
5,코젤병원,병원,대전유성구,봉명동,대전광역시 유성구 계룡로 150,34189,127.346887241678,36.3517921868113
6,새봄요양병원,요양병원,대전동구,가오동,대전광역시 동구 신기로 123-20 (가오동),34679,127.457772933153,36.3122026771046
7,마인드병원,정신병원,대전서구,둔산동,대전광역시 서구 대덕대로242번길 48-0,35233,127.38224945551,36.354107558159
8,사회복지법인 성신원 동대전정신병원,정신병원,대전동구,삼정동,대전광역시 동구 옥천로 315-0 (삼정동),34502,127.470119763617,36.3234816498521
9,사회복지법인천성원 대전한일병원,정신병원,대전대덕구,대화동,대전광역시 대덕구 대화1길 2 (대화동),34371,127.412743683547,36.3658976285645
10,사회복지법인한마음 한마음정신병원,정신병원,대전서구,장안동,대전광역시 서구 삼보실길 123-0 (장안동),35428,127.334602692132,36.2239914091706
11,참다남병원,정신병원,대전중구,대흥동,대전광역시 중구 보문로 254 (대흥동),34916,127.422622031635,36.3252931291153
12,가양마취통증의학과의원,의원,대전동구,가양동,대전광역시 동구 우암로 273 4층 (가양동),34534,127.445989387547,36.3457867345105
13,강종원정형외과의원,의원,대전중구,목동,대전광역시 중구 동서대로 1403,34815,127.412208295033,36.3340100835982
14,괴정바른본의원,의원,대전서구,괴정동,대전광역시 서구 갈마로 255 1층 (괴정동),35294,127.382312321594,36.3335355841818
15,굿모닝위앤장내과의원,의원,대전서구,월평동,대전광역시 서구 월평북로 79 2층 (월평동),35213,127.37709514345,36.3624491599388
16,기쁜우리들의원,의원,대전동구,판암동,대전광역시 동구 동구청로 205,34673,127.456163307608,36.316145715283
17,꿈키우다의원,의원,대전유성구,용계동,대전광역시 유성구 도안북로 62 105호 (용계동),34218,127.335337883458,36.3299047285876
18,대전예쁨주의쁨의원,의원,대전서구,둔산동,대전광역시 서구 대덕대로 216 3층 301호 (둔산동),35233,127.379506465353,36.3519514997921
19,더숨내과의원,의원,대전서구,도안동,"대전광역시 서구 도안동로11번길 10 PLC빌딩 2층 201,202호 (가수원동)",35368,127.352193355706,36.3064010403609
20,둔산힐정신건강의학과의원,의원,대전서구,둔산동,"대전광역시 서구 대덕대로 244 건국타워 4층 403,404호 (둔산동)",35233,127.379981262906,36.3545160854455
21,메디포맨남성의원,의원,대전동구,정동,대전광역시 동구 대전로 812 2층 (정동),34626,127.432460936719,36.3320684874577
22,박이비인후과의원,의원,대전중구,목동,대전광역시 중구 동서대로 1403 2층 (목동),34815,127.412208295033,36.3340100835982
23,반석편한신경외과의원,의원,대전유성구,반석동,대전광역시 유성구 반석로 23 제일프라자 2층 201호 202호 (반석동),34068,127.312163848857,36.3913128497451
24,배재지안이비인후과의원,의원,대전서구,도마동,대전광역시 서구 배재로 175 3층 (도마동),35344,127.370083511005,36.3240913346799
25,버드내정신건강의학과의원,의원,대전중구,유천동,대전광역시 중구 계백로 1600 3층 302호 (유천동),34966,127.397878532439,36.3182292744226
26,삼성공감정신건강의학과의원,의원,대전유성구,지족동,대전광역시 유성구 노은로 166 계룡프라자 504호 (지족동),34086,127.318407436894,36.3744544585957
27,삼성진비뇨의학과의원,의원,대전동구,원동,대전광역시 동구 대전로 782-1 2층 (원동),34629,127.433830094136,36.3296171027799
28,상상의원,의원,대전서구,둔산동,대전광역시 서구 대덕대로 216 3층 303호 (둔산동),35233,127.379506465353,36.3519514997921
29,새로운신경과의원,의원,대전동구,대동,대전광역시 동구 동대전로 80 4~5층 (대동),34648,127.443490575726,36.3295251441108
30,샤인빔의원,의원,대전서구,둔산동,대전광역시 서구 대덕대로 216 4층 401호 (둔산동),35233,127.379506465353,36.3519514997921
31,서울현정형외과의원,의원,대전동구,판암동,대전광역시 동구 옥천로 177 2층 (판암동),34675,127.459740838955,36.3176137255453
32,성모윌마취통증의학과의원,의원,대전서구,관저동,"대전광역시 서구 구봉로131번길 49 3층 304,305호 (관저동)",35382,127.337158381858,36.2985303737193
33,성모플러스연합의원,의원,대전동구,가오동,대전광역시 동구 동구청로 89-2 제이타워 8~10층 (가오동),34695,127.456979499438,36.3062750570675
34,속속봄내과의원,의원,대전서구,둔산동,대전광역시 서구 문예로 39 남전빌딩 2층 (둔산동),35241,127.389839064741,36.3502631402367
35,스타뷰의원,의원,대전유성구,반석동,대전광역시 유성구 북유성대로 303 뉴타운프라자 207호 (반석동),34068,127.314243236674,36.391632719856
36,싱싱튼튼의원,의원,대전서구,정림동,"대전광역시 서구 정림로 56-10 2,3층 (정림동, 정림프라자)",35396,127.366116399859,36.3051538825605
37,엘루나의원,의원,대전서구,둔산동,대전광역시 서구 대덕대로 198 4층 (둔산동),35234,127.378383626287,36.3504592003581
38,연세나음샘내과.마취통증의학과의원,의원,대전동구,용전동,대전광역시 동구 동서대로 1677 5층 502호 (용전동),34552,127.435804451998,36.3492173198582
39,연세으뜸이비인후과의원,의원,대전유성구,지족동,대전광역시 유성구 노은로 178 금강프라자 4층 404호 (지족동),34086,127.318507795507,36.3755909307344
40,올뷰티의원,의원,대전유성구,봉명동,대전광역시 유성구 도안대로 512-12 3층 301호 (봉명동),34190,127.340866261356,36.3456447462579
41,올웨이즈윤대영성형외과의원,의원,대전유성구,봉명동,"대전광역시 유성구 계룡로 114 대전유성BYC빌딩 지상 2층 202,203,204호 (봉명동)",34188,127.342974158635,36.3526651864964
42,우종설성형외과의원,의원,대전유성구,봉명동,대전광역시 유성구 계룡로 120 3층 303호 (봉명동),34188,127.343728296786,36.3526454466459
43,원마취통증의학과의원,의원,대전유성구,봉명동,대전광역시 유성구 도안대로 512-12 201호 (봉명동),34190,127.340866261356,36.3456447462579
44,위캔두신경과의원,의원,대전서구,월평동,대전광역시 서구 청사로 130 청사로프라자 3층 (월평동),35220,127.378408315284,36.3595654887621
45,유성서울연합의원,의원,대전유성구,봉명동,대전광역시 유성구 도안대로 575 2층 (봉명동),34179,127.340256536424,36.351624437627
46,유성언니여성의원,의원,대전유성구,봉명동,대전광역시 유성구 계룡로 114 대전유성BYC빌딩 212호 (봉명동),34188,127.342974158635,36.3526651864964
47,정마취통증의학과의원,의원,대전동구,용운동,대전광역시 동구 용운로 165 2층 (용운동),34524,127.460802336668,36.3280636440183
48,제일신경외과의원,의원,대전대덕구,석봉동,대전광역시 대덕구 대덕대로 1610 2층 (석봉동),34318,127.426743936128,36.4503469660444
49,조일영소아청소년과의원,의원,대전서구,관저동,대전광역시 서구 구봉로 137,35382,127.338178896526,36.2966883549791
50,좋은날내과의원,의원,대전대덕구,송촌동,대전광역시 대덕구 동춘당로94번길 11-21 송촌은혜프라자 602호 (송촌동),34401,127.439193535591,36.3662361591446
51,청춘재활의학과의원,의원,대전중구,용두동,대전광역시 중구 계룡로 861 골든타워 7층 (용두동),34869,127.410625428669,36.3244929735793
52,최내과의원,의원,대전동구,대동,대전광역시 동구 계족로 171 3층 (대동),34640,127.442869109811,36.3290132374174
53,코넬부부의원,의원,대전유성구,봉명동,"대전광역시 유성구 계룡로 55 3층 304호 (봉명동, 유성자이)",34169,127.33716366155,36.3561628739931
54,크리미의원,의원,대전유성구,봉명동,대전광역시 유성구 대학로 9,34168,127.341408756436,36.3547264224188
55,탄방정신건강의학과의원,의원,대전서구,탄방동,대전광역시 서구 계룡로 605 메디칼센터상아빌딩 6층 605호 (탄방동),35264,127.390573137631,36.3409242059844
