구분,시설명,구,동,주소,위도,경도
음식점,본가왕뼈감자탕(테크노밸리점),유성구,관평동,관평동 1355,36.4295039133993,127.38859002665
음식점,카돈,유성구,관평동,관평동 1342,36.4299149187428,127.387652097888
음식점,(주)아이비푸드,유성구,관평동,관평동 1357,36.4302342481865,127.390761343885
음식점,(주)신세계푸드 웅진에너지,유성구,관평동,관평동 1316,36.4334401596766,127.393305618581
음식점,인푸드,유성구,관평동,관평동 1329,36.4326735881209,127.390931595736
음식점,누에보,유성구,관평동,관평동 1350,36.4304503578819,127.389406481982
음식점,바로그집,유성구,관평동,관평동 1350,36.4304503578819,127.389406481982
음식점,홍시,유성구,관평동,관평동 1350,36.4304503578819,127.389406481982
음식점,동방불패,유성구,관평동,관평동 1350,36.4304503578819,127.389406481982
음식점,BBQ올리브치킨(송강점),유성구,관평동,관평동 1350,36.4304503578819,127.389406481982
음식점,빅쭌부대찌개관평점,유성구,관평동,관평동 1350,36.4304503578819,127.389406481982
음식점,쑝카페,유성구,관평동,관평동 1350,36.4304503578819,127.389406481982
음식점,한식대첩,유성구,관평동,관평동 1350,36.4304503578819,127.389406481982
음식점,한씨네찌개마을,유성구,관평동,관평동 1359,36.4292759634894,127.390757767792
음식점,첼시식당,유성구,관평동,관평동 1359,36.4292759634894,127.390757767792
음식점,별일이네김밥과스파게티,유성구,관평동,관평동 1359,36.4292759634894,127.390757767792
음식점,(주)아이비한신에스메카카페테리아,유성구,관평동,관평동 1359,36.4292759634894,127.390757767792
음식점,노리터,유성구,관평동,관평동 1359,36.4292759634894,127.390757767792
음식점,이삭관평 한신에스메카점,유성구,관평동,관평동 1359,36.4292759634894,127.390757767792
음식점,바다향,유성구,관평동,관평동 1359,36.4292759634894,127.390757767792
음식점,에떼,유성구,관평동,관평동 1359,36.4292759634894,127.390757767792
음식점,수육국밥앤보쌈,유성구,관평동,관평동 1359,36.4292759634894,127.390757767792
음식점,흥부국수 놀부국밥,유성구,관평동,관평동 1359,36.4292759634894,127.390757767792
음식점,와치커피한신,유성구,관평동,관평동 1359,36.4292759634894,127.390757767792
음식점,스시수,유성구,관평동,관평동 1359,36.4292759634894,127.390757767792
음식점,참바다대게,유성구,관평동,관평동 1359,36.4292759634894,127.390757767792
음식점,텀브커피 관평점,유성구,관평동,관평동 1352,36.4299303202055,127.389426968657
음식점,멤버식당,유성구,관평동,관평동 1352,36.4299303202055,127.389426968657
음식점,미사리 칼국수,유성구,관평동,관평동 1352,36.4299303202055,127.389426968657
음식점,인푸드,유성구,관평동,관평동 1352,36.4299303202055,127.389426968657
음식점,피자프라텔로,유성구,관평동,관평동 1360,36.4288285382598,127.389930199308
음식점,봄봄테크노벨리점,유성구,관평동,관평동 1360,36.4288285382598,127.389930199308
음식점,돌돌해 식당,유성구,관평동,관평동 1360,36.4288285382598,127.389930199308
음식점,카페505,유성구,관평동,관평동 1360,36.4288285382598,127.389930199308
음식점,스타벅스대전테크노밸리점,유성구,관평동,관평동 937,36.4251129035971,127.389641541323
음식점,매봉쌀국수와소바,유성구,관평동,관평동 937,36.4251129035971,127.389641541323
음식점,애플꼬마김밥,유성구,관평동,관평동 937,36.4251129035971,127.389641541323
음식점,버거킹관평점,유성구,관평동,관평동 937,36.4251129035971,127.389641541323
음식점,북촌손만두(관평점),유성구,관평동,관평동 937,36.4251129035971,127.389641541323
음식점,바르다 김선생 관평점,유성구,관평동,관평동 937,36.4251129035971,127.389641541323
음식점,설빙(테크노점),유성구,관평동,관평동 937,36.4251129035971,127.389641541323
음식점,꽃마름대전관평점,유성구,관평동,관평동 937,36.4251129035971,127.389641541323
음식점,노랑통닭 관평점,유성구,관평동,관평동 936,36.4248616335144,127.3894560716
음식점,봉추찜닭,유성구,관평동,관평동 936,36.4248616335144,127.3894560716
음식점,KFC 대전관평점,유성구,관평동,관평동 919,36.4243979697216,127.389156695588
음식점,닭찬들마켓(대덕테크노밸리점),유성구,관평동,관평동 919,36.4243979697216,127.389156695588
음식점,본도시락대전대덕테크노밸리점,유성구,관평동,관평동 919,36.4243979697216,127.389156695588
음식점,빽다방 대전관평중점,유성구,관평동,관평동 919,36.4243979697216,127.389156695588
음식점,쥬스킹 관평점,유성구,관평동,관평동 919,36.4243979697216,127.389156695588
음식점,햇살머믄 꼬마김밥,유성구,관평동,관평동 919,36.4243979697216,127.389156695588
음식점,하하메모리즈 관평점,유성구,관평동,관평동 928,36.4241047144024,127.388995886177
음식점,본죽 테크노밸리점,유성구,관평동,관평동 928,36.4241047144024,127.388995886177
음식점,메가엠지씨커피 대전관평점,유성구,관평동,관평동 928,36.4241047144024,127.388995886177
음식점,봉구스밥버거,유성구,관평동,관평동 928,36.4241047144024,127.388995886177
음식점,에그셀런트,유성구,관평동,관평동 928,36.4241047144024,127.388995886177
음식점,버무리 떡볶이(대덕테크노밸리점),유성구,관평동,관평동 916,36.4229451620743,127.388228285889
음식점,웰빙자연김밥,유성구,관평동,관평동 916,36.4229451620743,127.388228285889
음식점,커피에 반하다,유성구,관평동,관평동 916,36.4229451620743,127.388228285889
음식점,국수나무테크노벨리점,유성구,관평동,관평동 914,36.4224820432634,127.387926585704
음식점,고봉민김밥인(관평점),유성구,관평동,관평동 914,36.4224820432634,127.387926585704
음식점,더치앤빈,유성구,관평동,관평동 914,36.4224820432634,127.387926585704
음식점,불고기떡볶이불떡불떡1등 관평동점,유성구,관평동,관평동 914,36.4224820432634,127.387926585704
음식점,베스킨라빈스대전관평,유성구,관평동,관평동 914,36.4224820432634,127.387926585704
음식점,만년닭강정 (관평점),유성구,관평동,관평동 914,36.4224820432634,127.387926585704
음식점,스마일명품찹쌀꽈배기,유성구,관평동,관평동 914,36.4224820432634,127.387926585704
음식점,씨드앤너츠,유성구,관평동,관평동 914,36.4224820432634,127.387926585704
음식점,지에스25관평비즈센터점,유성구,관평동,관평동 684,36.4323746189112,127.395000039028
음식점,에포크,유성구,관평동,관평동 684,36.4323746189112,127.395000039028
음식점,시에틀카페,유성구,관평동,관평동 729,36.4311631736769,127.393584972478
음식점,성경만두,유성구,관평동,관평동 749,36.4291815341968,127.392292869702
음식점,띠울석갈비(테크노점),유성구,관평동,관평동 748,36.4289363120859,127.392133060663
음식점,대선칼국수(관평점),유성구,관평동,관평동 747,36.4287007148213,127.391978542241
음식점,백년본가,유성구,관평동,관평동 745,36.42835649212,127.391752332441
음식점,쫑구항아리짬뽕,유성구,관평동,관평동 744,36.4281185436604,127.391600146328
음식점,샤브쌈주머니 관평점,유성구,관평동,관평동 744,36.4281185436604,127.391600146328
음식점,김형제고기의철학,유성구,관평동,관평동 743,36.4278721519844,127.39143944369
음식점,카페소셜,유성구,관평동,관평동 1365,36.4277453155212,127.38963417688
음식점,이비가짬뽕테크노점,유성구,관평동,관평동 812,36.426274405348,127.389781939906
음식점,리얼케익관평점,유성구,관평동,관평동 812,36.426274405348,127.389781939906
음식점,박선희 황태어글탕 테크노점,유성구,관평동,관평동 812,36.426274405348,127.389781939906
음식점,비엔나 커피하우스 대덕테크노프라자점,유성구,관평동,관평동 817,36.4266156625178,127.388929349813
음식점,구룡포물회,유성구,관평동,관평동 817,36.4266156625178,127.388929349813
음식점,메기마을덕향,유성구,관평동,관평동 817,36.4266156625178,127.388929349813
음식점,제주흑돼지 한근에 한근더,유성구,관평동,관평동 817,36.4266156625178,127.388929349813
음식점,황금복집,유성구,관평동,관평동 817,36.4266156625178,127.388929349813
음식점,먹보장군,유성구,관평동,관평동 817,36.4266156625178,127.388929349813
음식점,마루일식,유성구,관평동,관평동 813,36.4263363122101,127.389617211708
음식점,맥주바켓,유성구,관평동,관평동 813,36.4263363122101,127.389617211708
음식점,신촌설렁탕 테크노점,유성구,관평동,관평동 814,36.4263863135008,127.389455546121
음식점,피쿼드,유성구,관평동,관평동 814,36.4263863135008,127.389455546121
음식점,칭다오양다리구이,유성구,관평동,관평동 814,36.4263863135008,127.389455546121
음식점,그린베이커리,유성구,관평동,관평동 816,36.4264998427933,127.389184469519
음식점,진셰프,유성구,관평동,관평동 816,36.4264998427933,127.389184469519
음식점,카페하고,유성구,관평동,관평동 719,36.4306717818317,127.393717986296
음식점,주식회사한빛푸드,유성구,관평동,관평동 723,36.4300139441343,127.393277182429
음식점,슈가브라운,유성구,관평동,관평동 723,36.4300139441343,127.393277182429
음식점,더 드림 랍스터,유성구,관평동,관평동 735,36.4286739061237,127.392403503637
음식점,카페관평,유성구,관평동,관평동 740,36.4278823066526,127.391887669956
음식점,다래짬뽕,유성구,관평동,관평동 789,36.4267934837162,127.392008987502
음식점,홍익돈까스,유성구,관평동,관평동 791,36.4266893723656,127.392264162084
음식점,부대찌개 밥선생,유성구,관평동,관평동 792,36.4266155498906,127.392406526479
음식점,담소사골순대 대덕테크노밸리점,유성구,관평동,관평동 773,36.4264218963369,127.392870445626
음식점,늘봄숯불갈비,유성구,관평동,관평동 773,36.4264218963369,127.392870445626
음식점,블랙홀,유성구,관평동,관평동 773,36.4264218963369,127.392870445626
음식점,초코렛,유성구,관평동,관평동 773,36.4264218963369,127.392870445626
음식점,나이팅게일 푸드시스템,유성구,관평동,관평동 774,36.4263620796664,127.393028491221
음식점,초이푸드,유성구,관평동,관평동 765,36.4267757411782,127.393621927234
음식점,(주)하림 엠아이티,유성구,관평동,관평동 692,36.4273945080739,127.39731358012
음식점,본푸드서비스(주) 본우리집밥 한전원자력연료 티에스에이점,유성구,관평동,관평동 688,36.4291991711039,127.398504957135
음식점,롯데쇼핑(주)롯데마트대덕테크노밸리점,유성구,관평동,관평동 887,36.4268340288848,127.386816605279
음식점,(주)려강,유성구,관평동,관평동 887,36.4268340288848,127.386816605279
음식점,롯데리아 대덕테크노밸리점,유성구,관평동,관평동 887,36.4268340288848,127.386816605279
음식점,씨앤모어,유성구,관평동,관평동 887,36.4268340288848,127.386816605279
음식점,아비시,유성구,관평동,관평동 887,36.4268340288848,127.386816605279
음식점,제이제이케터링 주식회사,유성구,관평동,관평동 887,36.4268340288848,127.386816605279
음식점,베스킨라빈스31,유성구,관평동,관평동 887,36.4268340288848,127.386816605279
음식점,브라운돈까스,유성구,관평동,관평동 887,36.4268340288848,127.386816605279
음식점,직화한상,유성구,관평동,관평동 887,36.4268340288848,127.386816605279
음식점,경성칼국수 대덕점,유성구,관평동,관평동 887,36.4268340288848,127.386816605279
음식점,디에떼관평롯데마트점,유성구,관평동,관평동 887,36.4268340288848,127.386816605279
